[2024-09-08 20:08:18,510: INFO: main: welcome to my 1st log]
[2024-09-10 01:44:08,882: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:44:08,883: INFO: common: created directory at: artifacts]
[2024-09-10 01:44:08,884: INFO: common: created directory at: artifacts/data_ingestion]
[2024-09-10 01:44:08,884: INFO: data_ingestion: Ingestion of the data is completed]
[2024-09-10 01:44:08,885: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-09-10 01:44:08,886: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-09-10 01:44:08,889: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:44:08,891: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:44:08,895: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:44:08,896: INFO: common: created directory at: artifacts]
[2024-09-10 01:44:08,896: INFO: common: created directory at: artifacts/data_validation]
[2024-09-10 01:44:08,975: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-09-10 01:44:08,976: INFO: main: >>>>>> stage data transformation stage started <<<<<<]
[2024-09-10 01:44:08,979: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:44:08,981: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:44:08,984: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:44:08,985: INFO: common: created directory at: artifacts]
[2024-09-10 01:44:08,985: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-10 01:44:09,102: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:44:09,105: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:44:09,323: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:44:09,325: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:44:09,325: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:44:09,326: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:44:09,326: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:44:09,327: INFO: data_transformation: got preprocessor object  ==> Done]
[2024-09-10 01:44:09,442: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:44:09,445: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:44:09,661: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:44:09,662: INFO: data_transformation: got train_set,test_set from data_dropping()   ==> Done]
[2024-09-10 01:44:09,665: INFO: data_transformation: define x,y for train and test subsets  ==> Done]
[2024-09-10 01:44:09,729: INFO: data_transformation: Apply preprocessor.fit_transform on input train and transform on input test ==> Done]
[2024-09-10 01:44:10,633: INFO: data_transformation: Apply SMOTEENN resampleing with sampling_strategy : minority  ==> Done]
[2024-09-10 01:44:10,634: INFO: data_transformation: Apply np.c_ to create train_arr and test_arr  ==> Done]
[2024-09-10 01:44:10,637: INFO: data_transformation: saving train_arr and test_arr  ==> Done]
[2024-09-10 01:44:10,637: INFO: data_transformation: Data Splitting is completed]
[2024-09-10 01:44:10,639: INFO: main: >>>>>> stage data transformation stage completed <<<<<<

x==========x]
[2024-09-10 01:44:10,640: INFO: main: >>>>>> stage model Training stage started <<<<<<]
[2024-09-10 01:44:10,645: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:44:10,647: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:44:10,650: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:44:10,651: INFO: common: created directory at: artifacts]
[2024-09-10 01:44:10,652: INFO: common: created directory at: artifacts/training]
[2024-09-10 01:44:13,643: INFO: main: >>>>>> stage model Training stage completed <<<<<<

x==========x]
[2024-09-10 01:44:13,644: INFO: main: >>>>>> stage model evaluation stage started <<<<<<]
[2024-09-10 01:44:13,648: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:44:13,649: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:44:13,653: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:44:13,654: INFO: common: created directory at: artifacts]
[2024-09-10 01:44:13,656: INFO: common: created directory at: artifacts/model_evaluation]
[2024-09-10 01:44:13,824: INFO: common: json file saved at: artifacts\model_evaluation\metrics.json]
[2024-09-10 01:44:13,830: INFO: main: >>>>>> stage model evaluation stage completed <<<<<<

x==========x]
[2024-09-10 01:44:32,760: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-09-10 01:44:32,764: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:44:32,771: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:44:32,776: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:44:32,777: INFO: common: created directory at: artifacts]
[2024-09-10 01:44:32,778: INFO: common: created directory at: artifacts/data_ingestion]
[2024-09-10 01:44:32,778: INFO: data_ingestion: Ingestion of the data is completed]
[2024-09-10 01:44:32,779: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-09-10 01:44:32,780: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-09-10 01:44:32,783: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:44:32,786: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:44:32,790: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:44:32,791: INFO: common: created directory at: artifacts]
[2024-09-10 01:44:32,792: INFO: common: created directory at: artifacts/data_validation]
[2024-09-10 01:44:32,883: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-09-10 01:44:32,884: INFO: main: >>>>>> stage data transformation stage started <<<<<<]
[2024-09-10 01:44:32,887: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:44:32,888: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:44:32,892: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:44:32,892: INFO: common: created directory at: artifacts]
[2024-09-10 01:44:32,893: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-10 01:44:33,010: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:44:33,013: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:44:33,380: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:44:33,382: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:44:33,382: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:44:33,383: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:44:33,383: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:44:33,384: INFO: data_transformation: got preprocessor object  ==> Done]
[2024-09-10 01:44:33,508: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:44:33,511: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:44:33,873: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:44:33,874: INFO: data_transformation: got train_set,test_set from data_dropping()   ==> Done]
[2024-09-10 01:44:33,877: INFO: data_transformation: define x,y for train and test subsets  ==> Done]
[2024-09-10 01:44:33,943: INFO: data_transformation: Apply preprocessor.fit_transform on input train and transform on input test ==> Done]
[2024-09-10 01:44:34,850: INFO: data_transformation: Apply SMOTEENN resampleing with sampling_strategy : minority  ==> Done]
[2024-09-10 01:44:34,851: INFO: data_transformation: Apply np.c_ to create train_arr and test_arr  ==> Done]
[2024-09-10 01:44:34,854: INFO: data_transformation: saving train_arr and test_arr  ==> Done]
[2024-09-10 01:44:34,854: INFO: data_transformation: Data Splitting is completed]
[2024-09-10 01:44:34,856: INFO: main: >>>>>> stage data transformation stage completed <<<<<<

x==========x]
[2024-09-10 01:44:34,857: INFO: main: >>>>>> stage model Training stage started <<<<<<]
[2024-09-10 01:44:34,861: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:44:34,863: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:44:34,866: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:44:34,867: INFO: common: created directory at: artifacts]
[2024-09-10 01:44:34,868: INFO: common: created directory at: artifacts/training]
[2024-09-10 01:44:37,764: INFO: main: >>>>>> stage model Training stage completed <<<<<<

x==========x]
[2024-09-10 01:44:37,765: INFO: main: >>>>>> stage model evaluation stage started <<<<<<]
[2024-09-10 01:44:37,768: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:44:37,770: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:44:37,774: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:44:37,775: INFO: common: created directory at: artifacts]
[2024-09-10 01:44:37,775: INFO: common: created directory at: artifacts/model_evaluation]
[2024-09-10 01:44:37,920: INFO: common: json file saved at: artifacts\model_evaluation\metrics.json]
[2024-09-10 01:44:37,924: INFO: main: >>>>>> stage model evaluation stage completed <<<<<<

x==========x]
[2024-09-10 01:44:53,629: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-09-10 01:44:53,634: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:44:53,640: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:44:53,645: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:44:53,646: INFO: common: created directory at: artifacts]
[2024-09-10 01:44:53,646: INFO: common: created directory at: artifacts/data_ingestion]
[2024-09-10 01:44:53,647: INFO: data_ingestion: Ingestion of the data is completed]
[2024-09-10 01:44:53,647: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-09-10 01:44:53,648: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-09-10 01:44:53,652: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:44:53,653: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:44:53,657: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:44:53,658: INFO: common: created directory at: artifacts]
[2024-09-10 01:44:53,658: INFO: common: created directory at: artifacts/data_validation]
[2024-09-10 01:44:53,742: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-09-10 01:44:53,743: INFO: main: >>>>>> stage data transformation stage started <<<<<<]
[2024-09-10 01:44:53,747: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:44:53,748: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:44:53,753: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:44:53,754: INFO: common: created directory at: artifacts]
[2024-09-10 01:44:53,755: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-10 01:44:53,871: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:44:53,875: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:44:54,089: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:44:54,091: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:44:54,091: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:44:54,092: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:44:54,092: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:44:54,093: INFO: data_transformation: got preprocessor object  ==> Done]
[2024-09-10 01:44:54,209: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:44:54,213: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:44:54,423: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:44:54,424: INFO: data_transformation: got train_set,test_set from data_dropping()   ==> Done]
[2024-09-10 01:44:54,427: INFO: data_transformation: define x,y for train and test subsets  ==> Done]
[2024-09-10 01:44:54,488: INFO: data_transformation: Apply preprocessor.fit_transform on input train and transform on input test ==> Done]
[2024-09-10 01:44:55,394: INFO: data_transformation: Apply SMOTEENN resampleing with sampling_strategy : minority  ==> Done]
[2024-09-10 01:44:55,395: INFO: data_transformation: Apply np.c_ to create train_arr and test_arr  ==> Done]
[2024-09-10 01:44:55,397: INFO: data_transformation: saving train_arr and test_arr  ==> Done]
[2024-09-10 01:44:55,398: INFO: data_transformation: Data Splitting is completed]
[2024-09-10 01:44:55,400: INFO: main: >>>>>> stage data transformation stage completed <<<<<<

x==========x]
[2024-09-10 01:44:55,401: INFO: main: >>>>>> stage model Training stage started <<<<<<]
[2024-09-10 01:44:55,405: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:44:55,406: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:44:55,410: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:44:55,410: INFO: common: created directory at: artifacts]
[2024-09-10 01:44:55,411: INFO: common: created directory at: artifacts/training]
[2024-09-10 01:45:00,021: INFO: main: >>>>>> stage model Training stage completed <<<<<<

x==========x]
[2024-09-10 01:45:00,022: INFO: main: >>>>>> stage model evaluation stage started <<<<<<]
[2024-09-10 01:45:00,026: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:45:00,027: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:45:00,031: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:45:00,031: INFO: common: created directory at: artifacts]
[2024-09-10 01:45:00,032: INFO: common: created directory at: artifacts/model_evaluation]
[2024-09-10 01:45:00,300: INFO: common: json file saved at: artifacts\model_evaluation\metrics.json]
